"time","temperature","humidity","dewpoint"
2018-07-20 01:40:00,12,87.5,9.9
2018-07-20 01:50:00,12,88,10
2018-07-20 02:00:00,12,88.5,10.1
2018-07-20 02:10:00,11.5,89,9.7
2018-07-20 02:20:00,11.5,89,9.7
2018-07-20 02:30:00,11.5,89.5,9.8
2018-07-20 02:40:00,11.5,89.5,9.8
2018-07-20 02:50:00,11,89.5,9.3
2018-07-20 03:00:00,11.5,90,9.9
2018-07-20 03:10:00,11,90,9.4
2018-07-20 03:20:00,11,90,9.4
2018-07-20 03:30:00,11,90.5,9.5
2018-07-20 03:40:00,11,90.5,9.5
2018-07-20 03:50:00,11,90.5,9.5
2018-07-20 04:00:00,10.5,90.5,9
2018-07-20 04:10:00,10.5,91,9
2018-07-20 04:20:00,11,91.5,9.6
2018-07-20 04:30:00,11,91.5,9.6
2018-07-20 04:40:00,10.5,91,9
2018-07-20 04:50:00,10.5,91.5,9.1
2018-07-20 05:00:00,10.5,91.5,9.1
2018-07-20 05:10:00,10.5,91.5,9.1
2018-07-20 05:20:00,10.5,91.5,9.1
2018-07-20 05:30:00,10.5,91.5,9.1
2018-07-20 05:40:00,10.5,91.5,9.1
2018-07-20 05:50:00,10.5,92,9.2
2018-07-20 06:00:00,11,92.5,9.8
2018-07-20 06:10:00,11,92.5,9.8
2018-07-20 06:20:00,11.5,92,10.2
2018-07-20 06:30:00,12,92.5,10.8
2018-07-20 06:40:00,12.5,92.5,11.3
2018-07-20 06:50:00,13,92,11.7
2018-07-20 07:00:00,14,92,12.7
2018-07-20 07:10:00,15,90.5,13.4
2018-07-20 07:20:00,16,88,14
2018-07-20 07:30:00,17.5,80,14
2018-07-20 07:40:00,19.5,70,13.8
2018-07-20 07:50:00,22.5,60.5,14.4
2018-07-20 08:00:00,24.5,54,14.5
2018-07-20 08:10:00,25.5,51.5,14.7
2018-07-20 08:20:00,25.5,51,14.6
2018-07-20 08:30:00,27,46,14.3
2018-07-20 08:40:00,27.5,44.5,14.3
2018-07-20 08:50:00,27,43.5,13.5
2018-07-20 09:00:00,28,42.5,14
2018-07-20 09:10:00,29,40,14
2018-07-20 09:20:00,28.5,41,13.9
2018-07-20 09:30:00,29.5,38,13.6
2018-07-20 09:40:00,30,36.5,13.5
2018-07-20 09:50:00,29,38.5,13.4
2018-07-20 10:00:00,29.5,38.5,13.8
2018-07-20 10:10:00,29.5,39.5,14.2
2018-07-20 10:20:00,29.5,40.5,14.6
2018-07-20 10:30:00,30,38,14.1
2018-07-20 10:40:00,30,37,13.7
2018-07-20 10:50:00,30,36.5,13.5
2018-07-20 11:00:00,31,35,13.7
2018-07-20 11:10:00,31,37,14.6
2018-07-20 11:20:00,31,35,13.7
2018-07-20 11:30:00,30.5,36.5,13.9
2018-07-20 11:40:00,30.5,37.5,14.3
2018-07-20 11:50:00,31,36.5,14.3
2018-07-20 12:00:00,31,35.5,13.9
2018-07-20 12:10:00,31,37.5,14.8
2018-07-20 12:20:00,30.5,36,13.7
2018-07-20 12:30:00,31,34.5,13.5
2018-07-20 12:40:00,31,35,13.7
2018-07-20 12:50:00,31,36,14.1
2018-07-20 13:00:00,32,35,14.6
2018-07-20 13:10:00,31.5,35,14.1
2018-07-20 13:20:00,30,36.5,13.5
2018-07-20 13:30:00,30.5,37,14.1
2018-07-20 13:40:00,31,34.5,13.5
2018-07-20 13:50:00,31,35.5,13.9
2018-07-20 14:00:00,30,35.5,13
2018-07-20 14:10:00,29,36.5,12.6
2018-07-20 14:20:00,29.5,36.5,13
2018-07-20 14:30:00,32,32.5,13.4
2018-07-20 14:40:00,33,33,14.5
2018-07-20 14:50:00,32.5,32.5,13.9
2018-07-20 15:00:00,30,35,12.8
2018-07-20 15:10:00,30,33.5,12.2
2018-07-20 15:20:00,30.5,35.5,13.5
2018-07-20 15:30:00,31,36,14.1
2018-07-20 15:40:00,31,36,14.1
2018-07-20 15:50:00,32.5,30.5,12.9
2018-07-20 16:00:00,31.5,32,12.8
2018-07-20 16:10:00,33.5,32,14.5
2018-07-20 16:20:00,32.5,33.5,14.3
2018-07-20 16:30:00,32.5,31,13.1
2018-07-20 16:40:00,30,34.5,12.6
2018-07-20 16:50:00,30,35,12.8
2018-07-20 17:00:00,32.5,32.5,13.9
2018-07-20 17:10:00,32,32,13.2
2018-07-20 17:20:00,32,32,13.2
2018-07-20 17:30:00,32.5,33,14.1
2018-07-20 17:40:00,31.5,32.5,13
2018-07-20 17:50:00,31,32.5,12.6
2018-07-20 18:00:00,29.5,34.5,12.2
2018-07-20 18:10:00,31,33.5,13
2018-07-20 18:20:00,32,32,13.2
2018-07-20 18:30:00,32.5,31.5,13.4
2018-07-20 18:40:00,32,32.5,13.4
2018-07-20 18:50:00,31,32.5,12.6
2018-07-20 19:00:00,29.5,34,11.9
2018-07-20 19:10:00,28,36.5,11.7
2018-07-20 19:20:00,27,37.5,11.2
2018-07-20 19:30:00,26.5,39.5,11.6
2018-07-20 19:40:00,26,38.5,10.7
2018-07-20 19:50:00,26,40,11.3
2018-07-20 20:00:00,25.5,39,10.5
2018-07-20 20:10:00,25,40,10.4
2018-07-20 20:20:00,25,41,10.8
2018-07-20 20:30:00,24.5,43,11.1
2018-07-20 20:40:00,23.5,43.5,10.3
2018-07-20 20:50:00,23.5,43,10.2
2018-07-20 21:00:00,23,44,10
2018-07-20 21:10:00,22.5,44.5,9.8
2018-07-20 21:20:00,22,44.5,9.3
2018-07-20 21:30:00,22,45,9.5
2018-07-20 21:40:00,21.5,45.5,9.2
2018-07-20 21:50:00,21,46.5,9.1
2018-07-20 22:00:00,20.5,47.5,8.9
2018-07-20 22:10:00,20.5,47.5,8.9
2018-07-20 22:20:00,20,48,8.6
2018-07-20 22:30:00,20,48.5,8.8
2018-07-20 22:40:00,19.5,50.5,8.9
2018-07-20 22:50:00,18.5,53,8.7
2018-07-20 23:00:00,18.5,53.5,8.8
2018-07-20 23:10:00,18,54.5,8.6
2018-07-20 23:20:00,17.5,56,8.6
2018-07-20 23:30:00,17.5,56,8.6
2018-07-20 23:40:00,17,57,8.4
2018-07-20 23:50:00,16.5,61,8.9
2018-07-21 00:00:00,16,63.5,9
2018-07-21 00:10:00,15.5,66.5,9.2
2018-07-21 00:20:00,15,69,9.3
2018-07-21 00:30:00,14.5,71,9.3
2018-07-21 00:40:00,14,72,9
2018-07-21 00:50:00,14,74.5,9.5
2018-07-21 01:00:00,13.5,75.5,9.2
2018-07-21 01:10:00,13.5,76.5,9.4
2018-07-21 01:20:00,13.5,77.5,9.6
2018-07-21 01:30:00,13.5,78,9.7
2018-07-21 01:40:00,13,79,9.4
2018-07-21 01:50:00,13,79.5,9.5
2018-07-21 02:00:00,12.5,81,9.3
2018-07-21 02:10:00,12.5,81.5,9.4
2018-07-21 02:20:00,12.5,82,9.5
2018-07-21 02:30:00,12,82.5,9.1
2018-07-21 02:40:00,12,83,9.2
2018-07-21 02:50:00,12,84,9.3
2018-07-21 03:00:00,12,84,9.3
2018-07-21 03:10:00,12,85,9.5
2018-07-21 03:20:00,12,85.5,9.6
2018-07-21 03:30:00,11.5,85.5,9.1
2018-07-21 03:40:00,11.5,86,9.2
2018-07-21 03:50:00,11.5,86.5,9.3
2018-07-21 04:00:00,11.5,87.5,9.4
2018-07-21 04:10:00,11.5,88,9.5
2018-07-21 04:20:00,11.5,88,9.5
2018-07-21 04:30:00,11.5,88,9.5
2018-07-21 04:40:00,11.5,88.5,9.6
2018-07-21 04:50:00,11.5,88,9.5
2018-07-21 05:00:00,11,88,9
2018-07-21 05:10:00,11,88.5,9.1
2018-07-21 05:20:00,11,89,9.2
2018-07-21 05:30:00,11,89.5,9.3
2018-07-21 05:40:00,11,89.5,9.3
2018-07-21 05:50:00,11.5,89.5,9.8
2018-07-21 06:00:00,11.5,89.5,9.8
2018-07-21 06:10:00,11.5,89.5,9.8
2018-07-21 06:20:00,12,90,10.4
2018-07-21 06:30:00,12.5,89.5,10.8
2018-07-21 06:40:00,12.5,89.5,10.8
2018-07-21 06:50:00,13,89,11.2
2018-07-21 07:00:00,14,89,12.2
2018-07-21 07:10:00,15,84.5,12.4
2018-07-21 07:20:00,16.5,77,12.4
2018-07-21 07:30:00,18,70.5,12.5
2018-07-21 07:40:00,20,64,12.9
2018-07-21 07:50:00,22,57.5,13.2
2018-07-21 08:00:00,24,51.5,13.3
2018-07-21 08:10:00,25.5,48.5,13.8
2018-07-21 08:20:00,26.5,46.5,14.1
2018-07-21 08:30:00,26.5,44,13.2
2018-07-21 08:40:00,27,44,13.7
2018-07-21 08:50:00,27.5,42.5,13.6
2018-07-21 09:00:00,28,40,13.1
2018-07-21 09:10:00,28.5,40,13.5
2018-07-21 09:20:00,28.5,40.5,13.7
2018-07-21 09:30:00,29,39,13.6
2018-07-21 09:40:00,29,39,13.6
2018-07-21 09:50:00,29.5,38.5,13.8
2018-07-21 10:00:00,30,38.5,14.3
2018-07-21 10:10:00,30,35.5,13
2018-07-21 10:20:00,30,36.5,13.5
2018-07-21 10:30:00,30.5,36,13.7
2018-07-21 10:40:00,31,36,14.1
2018-07-21 10:50:00,31,36.5,14.3
2018-07-21 11:00:00,31,35,13.7
2018-07-21 11:10:00,31,36.5,14.3
2018-07-21 11:20:00,31.5,32.5,13
2018-07-21 11:30:00,31,33,12.8
2018-07-21 11:40:00,31,33,12.8
2018-07-21 11:50:00,30.5,35,13.3
2018-07-21 12:00:00,31.5,34,13.7
2018-07-21 12:10:00,32,31.5,12.9
2018-07-21 12:20:00,32.5,32,13.6
2018-07-21 12:30:00,32,31,12.7
2018-07-21 12:40:00,31,31.5,12.1
2018-07-21 12:50:00,32,32.5,13.4
2018-07-21 13:00:00,31.5,32.5,13
2018-07-21 13:10:00,32,33.5,13.9
2018-07-21 13:20:00,32,31.5,12.9
2018-07-21 13:30:00,31.5,32.5,13
2018-07-21 13:40:00,31,34.5,13.5
2018-07-21 13:50:00,30,33,11.9
2018-07-21 14:00:00,30.5,33.5,12.6
2018-07-21 14:10:00,32.5,32,13.6
2018-07-21 14:20:00,33.5,32,14.5
2018-07-21 14:30:00,34.5,29,13.8
2018-07-21 14:40:00,32,31,12.7
2018-07-21 14:50:00,31,35,13.7
2018-07-21 15:00:00,32.5,33,14.1
2018-07-21 15:10:00,33,31.5,13.8
2018-07-21 15:20:00,33.5,30.5,13.7
2018-07-21 15:30:00,33,30.5,13.3
2018-07-21 15:40:00,32.5,31.5,13.4
2018-07-21 15:50:00,32.5,31.5,13.4
2018-07-21 16:00:00,32.5,31,13.1
2018-07-21 16:10:00,31.5,33.5,13.5
2018-07-21 16:20:00,30.5,35.5,13.5
2018-07-21 16:30:00,31.5,33.5,13.5
2018-07-21 16:40:00,30.5,35,13.3
2018-07-21 16:50:00,32,32.5,13.4
2018-07-21 17:00:00,32,34.5,14.3
2018-07-21 17:10:00,33.5,32,14.5
2018-07-21 17:20:00,33.5,31.5,14.2
2018-07-21 17:30:00,34,32,14.9
2018-07-21 17:40:00,34,32,14.9
2018-07-21 17:50:00,34,29.5,13.7
2018-07-21 18:00:00,34.5,29,13.8
2018-07-21 18:10:00,33.5,30.5,13.7
2018-07-21 18:20:00,33,32,14.1
2018-07-21 18:30:00,32.5,31,13.1
2018-07-21 18:40:00,32,32,13.2
2018-07-21 18:50:00,32.5,32.5,13.9
2018-07-21 19:00:00,31,34,13.3
2018-07-21 19:10:00,29,36.5,12.6
2018-07-21 19:20:00,28,38,12.3
2018-07-21 19:30:00,27,39.5,12
2018-07-21 19:40:00,26,40.5,11.5
2018-07-21 19:50:00,25.5,42.5,11.8
2018-07-21 20:00:00,25,43.5,11.7
2018-07-21 20:10:00,25,44.5,12
2018-07-21 20:20:00,24.5,45.5,11.9
2018-07-21 20:30:00,24.5,46,12.1
2018-07-21 20:40:00,24,47.5,12.1
2018-07-21 20:50:00,23,48.5,11.5
2018-07-21 21:00:00,22.5,51,11.8
2018-07-21 21:10:00,22,53.5,12.1
2018-07-21 21:20:00,21,56,11.8
2018-07-21 21:30:00,20.5,59.5,12.3
2018-07-21 21:40:00,20,62,12.5
2018-07-21 21:50:00,19,65.5,12.3
2018-07-21 22:00:00,18.5,69.5,12.8
2018-07-21 22:10:00,18,71,12.6
2018-07-21 22:20:00,18,71,12.6
2018-07-21 22:30:00,17.5,72.5,12.5
2018-07-21 22:40:00,17.5,72.5,12.5
2018-07-21 22:50:00,17.5,72.5,12.5
2018-07-21 23:00:00,17.5,73.5,12.7
2018-07-21 23:10:00,17,71.5,11.8
2018-07-21 23:20:00,17.5,68,11.5
2018-07-21 23:30:00,18.5,64.5,11.6
2018-07-21 23:40:00,19,62.5,11.6
2018-07-21 23:50:00,19,62,11.5
2018-07-22 00:00:00,19,62,11.5
2018-07-22 00:10:00,19,63.5,11.9
2018-07-22 00:20:00,19,63,11.8
2018-07-22 00:30:00,19,63,11.8
2018-07-22 00:40:00,19,63,11.8
2018-07-22 00:50:00,19,64.5,12.1
2018-07-22 01:00:00,18.5,64,11.5
2018-07-22 01:10:00,19,63,11.8
2018-07-22 01:20:00,19,62.5,11.6
2018-07-22 01:30:00,19,63,11.8
2018-07-22 01:40:00,18.5,65.5,11.9
2018-07-22 01:50:00,18.5,67,12.2
2018-07-22 02:00:00,18,69,12.2
2018-07-22 02:10:00,17.5,71.5,12.2
2018-07-22 02:20:00,17.5,72,12.3
2018-07-22 02:30:00,17,73,12.1
2018-07-22 02:40:00,17,74.5,12.4
2018-07-22 02:50:00,16.5,75.5,12.1
2018-07-22 03:00:00,16.5,76,12.2
2018-07-22 03:10:00,16,77.5,12
2018-07-22 03:20:00,16,77.5,12
2018-07-22 03:30:00,16,78,12.1
2018-07-22 03:40:00,15.5,78.5,11.7
2018-07-22 03:50:00,15.5,79,11.8
2018-07-22 04:00:00,15.5,80,12
2018-07-22 04:10:00,15.5,81,12.2
2018-07-22 04:20:00,15,81,11.7
2018-07-22 04:30:00,15,81.5,11.8
2018-07-22 04:40:00,14.5,82,11.4
2018-07-22 04:50:00,14.5,83,11.6
2018-07-22 05:00:00,14.5,84,11.8
2018-07-22 05:10:00,14.5,83.5,11.7
2018-07-22 05:20:00,14.5,84,11.8
2018-07-22 05:30:00,14.5,84.5,11.9
2018-07-22 05:40:00,14.5,84.5,11.9
2018-07-22 05:50:00,14.5,84,11.8
2018-07-22 06:00:00,15,84,12.3
2018-07-22 06:10:00,15,83,12.1
2018-07-22 06:20:00,15.5,81,12.2
2018-07-22 06:30:00,16,80.5,12.6
2018-07-22 06:40:00,16.5,79.5,12.9
2018-07-22 06:50:00,17,79,13.3
2018-07-22 07:00:00,17.5,78,13.6
2018-07-22 07:10:00,18,74,13.2
2018-07-22 07:20:00,18.5,74,13.7
2018-07-22 07:30:00,19,72.5,13.9
2018-07-22 07:40:00,19.5,70.5,13.9
2018-07-22 07:50:00,20,69.5,14.2
2018-07-22 08:00:00,20.5,69,14.6
2018-07-22 08:10:00,21,65,14.1
2018-07-22 08:20:00,21.5,62,13.9
2018-07-22 08:30:00,21.5,62,13.9
2018-07-22 08:40:00,22.5,58.5,13.9
2018-07-22 08:50:00,23,56,13.7
2018-07-22 09:00:00,24,53,13.8
2018-07-22 09:10:00,25,52,14.4
2018-07-22 09:20:00,26,50.5,14.9
2018-07-22 09:30:00,26.5,50.5,15.3
2018-07-22 09:40:00,26,50,14.7
2018-07-22 09:50:00,26,47.5,13.9
2018-07-22 10:00:00,27.5,43.5,13.9
2018-07-22 10:10:00,29,41,14.4
2018-07-22 10:20:00,28.5,40.5,13.7
2018-07-22 10:30:00,28,40.5,13.3
2018-07-22 10:40:00,29.5,41,14.8
2018-07-22 10:50:00,30.5,37,14.1
2018-07-22 11:00:00,31.5,34,13.7
2018-07-22 11:10:00,31,34,13.3
2018-07-22 11:20:00,32,32.5,13.4
2018-07-22 11:30:00,32,33,13.7
2018-07-22 11:40:00,32,33,13.7
2018-07-22 11:50:00,33,32.5,14.3
2018-07-22 12:00:00,33,31,13.6
2018-07-22 12:10:00,32.5,34,14.6
2018-07-22 12:20:00,33,32,14.1
2018-07-22 12:30:00,32.5,33.5,14.3
2018-07-22 12:40:00,32,31.5,12.9
2018-07-22 12:50:00,33,33,14.5
2018-07-22 13:00:00,32.5,31.5,13.4
2018-07-22 13:10:00,32.5,33,14.1
2018-07-22 13:20:00,32,36,15
2018-07-22 13:30:00,32.5,35,15
2018-07-22 13:40:00,33,32,14.1
2018-07-22 13:50:00,32,35.5,14.8
2018-07-22 14:00:00,32,35,14.6
2018-07-22 14:10:00,32,35,14.6
2018-07-22 14:20:00,31.5,35,14.1
2018-07-22 14:30:00,31,35.5,13.9
2018-07-22 14:40:00,31,37.5,14.8
2018-07-22 14:50:00,31.5,36.5,14.8
2018-07-22 15:00:00,32,35.5,14.8
2018-07-22 15:10:00,31.5,37,15
2018-07-22 15:20:00,31,38,15
2018-07-22 15:30:00,30.5,35,13.3
2018-07-22 15:40:00,30.5,37,14.1
2018-07-22 15:50:00,30,37.5,13.9
2018-07-22 16:00:00,31,37,14.6
2018-07-22 16:10:00,32.5,34.5,14.8
2018-07-22 16:20:00,34,32.5,15.2
2018-07-22 16:30:00,33.5,33,15
2018-07-22 16:40:00,34,32.5,15.2
2018-07-22 16:50:00,33.5,32.5,14.7
2018-07-22 17:00:00,32,34.5,14.3
2018-07-22 17:10:00,31,35.5,13.9
2018-07-22 17:20:00,30.5,38,14.5
2018-07-22 17:30:00,29.5,39.5,14.2
2018-07-22 17:40:00,29,40.5,14.2
2018-07-22 17:50:00,28.5,42,14.3
2018-07-22 18:00:00,28.5,41,13.9
2018-07-22 18:10:00,28,42.5,14
2018-07-22 18:20:00,28,42.5,14
2018-07-22 18:30:00,28,44.5,14.7
2018-07-22 18:40:00,28,42,13.8
2018-07-22 18:50:00,28.5,42,14.3
2018-07-22 19:00:00,28.5,41.5,14.1
2018-07-22 19:10:00,28.5,42.5,14.5
2018-07-22 19:20:00,28,42.5,14
2018-07-22 19:30:00,27.5,45,14.5
2018-07-22 19:40:00,27.5,48.5,15.6
2018-07-22 19:50:00,27,47.5,14.8
2018-07-22 20:00:00,27,46.5,14.5
2018-07-22 20:10:00,26.5,47,14.2
2018-07-22 20:20:00,26.5,49,14.9
2018-07-22 20:30:00,26,51.5,15.2
2018-07-22 20:40:00,25.5,54,15.5
2018-07-22 20:50:00,24.5,57,15.4
2018-07-22 21:00:00,23.5,60.5,15.4
